timestamp,minute,open,high,low,close,volume
2026-05-29T01:50:00.000Z,2026-05-29T01:50:00.000Z,4481.52334,4481.52334,4478.89015,4479.21364,0
2026-05-29T01:51:00.000Z,2026-05-29T01:51:00.000Z,4479.91742,4481.0898,4479.91742,4480.96487,0
2026-05-29T01:52:00.000Z,2026-05-29T01:52:00.000Z,4480.68018,4481.69316,4480.47999,4481.3839,0
2026-05-29T01:53:00.000Z,2026-05-29T01:53:00.000Z,4480.58369,4482.09403,4480.58369,4481.92679,0
2026-05-29T01:54:00.000Z,2026-05-29T01:54:00.000Z,4481.56166,4481.56166,4479.88531,4480.12673,0
2026-05-29T01:55:00.000Z,2026-05-29T01:55:00.000Z,4480.46284,4480.88901,4480.46284,4480.84139,0
2026-05-29T01:56:00.000Z,2026-05-29T01:56:00.000Z,4480.72073,4480.90801,4480.28674,4480.37465,0
2026-05-29T01:57:00.000Z,2026-05-29T01:57:00.000Z,4480.33958,4481.11237,4480.33958,4481.03635,0
2026-05-29T01:58:00.000Z,2026-05-29T01:58:00.000Z,4480.92402,4482.36765,4479.45454,4481.88555,0
2026-05-29T01:59:00.000Z,2026-05-29T01:59:00.000Z,4481.09484,4481.09484,4478.88207,4479.10605,0
2026-05-29T02:00:00.000Z,2026-05-29T02:00:00.000Z,4479.69566,4482.16623,4479.69566,4481.49826,0
2026-05-29T02:01:00.000Z,2026-05-29T02:01:00.000Z,4480.58237,4483.45235,4480.58237,4483.03157,0
2026-05-29T02:02:00.000Z,2026-05-29T02:02:00.000Z,4482.17087,4482.17087,4480.08602,4480.36067,0
2026-05-29T02:03:00.000Z,2026-05-29T02:03:00.000Z,4480.85018,4480.85018,4479.42543,4479.72544,0
2026-05-29T02:04:00.000Z,2026-05-29T02:04:00.000Z,4480.13016,4480.16403,4478.88207,4479.0391,0
2026-05-29T02:05:00.000Z,2026-05-29T02:05:00.000Z,4479.32773,4482.44212,4479.32773,4481.68688,0
2026-05-29T02:06:00.000Z,2026-05-29T02:06:00.000Z,4479.99508,4483.50072,4479.99508,4483.12263,0
2026-05-29T02:07:00.000Z,2026-05-29T02:07:00.000Z,4482.39349,4482.69679,4482.39349,4482.64977,0
2026-05-29T02:08:00.000Z,2026-05-29T02:08:00.000Z,4482.55086,4482.69679,4482.49585,4482.68533,0
2026-05-29T02:09:00.000Z,2026-05-29T02:09:00.000Z,4482.60325,4482.60325,4481.84979,4482.09827,0
2026-05-29T02:10:00.000Z,2026-05-29T02:10:00.000Z,4482.52346,4482.75826,4481.29061,4481.47347,0
2026-05-29T02:11:00.000Z,2026-05-29T02:11:00.000Z,4481.52453,4484.418,4481.06982,4483.82692,0
2026-05-29T02:12:00.000Z,2026-05-29T02:12:00.000Z,4482.69114,4484.90828,4482.69114,4484.67518,0
2026-05-29T02:13:00.000Z,2026-05-29T02:13:00.000Z,4484.21538,4484.26793,4483.12622,4483.45889,0
2026-05-29T02:14:00.000Z,2026-05-29T02:14:00.000Z,4483.97936,4483.97936,4482.69679,4482.84355,0
2026-05-29T02:15:00.000Z,2026-05-29T02:15:00.000Z,4483.08273,4485.00341,4483.08273,4484.43427,0
2026-05-29T02:16:00.000Z,2026-05-29T02:16:00.000Z,4482.97627,4487.42622,4482.60405,4486.5899,0
2026-05-29T02:17:00.000Z,2026-05-29T02:17:00.000Z,4484.48113,4490.69046,4483.77897,4489.51581,0
2026-05-29T02:18:00.000Z,2026-05-29T02:18:00.000Z,4486.61332,4493.41534,4486.61332,4492.39721,0
2026-05-29T02:19:00.000Z,2026-05-29T02:19:00.000Z,4489.85514,4494.47947,4489.85514,4494.04255,0
2026-05-29T02:20:00.000Z,2026-05-29T02:20:00.000Z,4493.20253,4497.79054,4493.20253,4496.58656,0
2026-05-29T02:21:00.000Z,2026-05-29T02:21:00.000Z,4493.89171,4499.43757,4493.89171,4498.82993,0
2026-05-29T02:22:00.000Z,2026-05-29T02:22:00.000Z,4497.74628,4499.51712,4496.02532,4498.93437,0
2026-05-29T02:23:00.000Z,2026-05-29T02:23:00.000Z,4497.69707,4497.69707,4495.19015,4495.48816,0
2026-05-29T02:24:00.000Z,2026-05-29T02:24:00.000Z,4496.35558,4499.99362,4496.35558,4499.12201,0
2026-05-29T02:25:00.000Z,2026-05-29T02:25:00.000Z,4497.9599,4501.26035,4497.9599,4500.87427,0
2026-05-29T02:26:00.000Z,2026-05-29T02:26:00.000Z,4499.97472,4500.65259,4499.97472,4500.57914,0
2026-05-29T02:27:00.000Z,2026-05-29T02:27:00.000Z,4500.36678,4500.64201,4499.64003,4499.76451,0
2026-05-29T02:28:00.000Z,2026-05-29T02:28:00.000Z,4499.8479,4501.46759,4499.8479,4501.22315,0
2026-05-29T02:29:00.000Z,2026-05-29T02:29:00.000Z,4500.6612,4501.66562,4500.6612,4501.54329,0
2026-05-29T02:30:00.000Z,2026-05-29T02:30:00.000Z,4501.34624,4501.56701,4501.23815,4501.55176,0
2026-05-29T02:31:00.000Z,2026-05-29T02:31:00.000Z,4501.46171,4501.53122,4501.19211,4501.2076,0
2026-05-29T02:32:00.000Z,2026-05-29T02:32:00.000Z,4501.28506,4503.15736,4499.54975,4502.53731,0
2026-05-29T02:33:00.000Z,2026-05-29T02:33:00.000Z,4501.34591,4501.34591,4498.8303,4499.1394,0
2026-05-29T02:34:00.000Z,2026-05-29T02:34:00.000Z,4499.68092,4499.68092,4499.03271,4499.1405,0
2026-05-29T02:35:00.000Z,2026-05-29T02:35:00.000Z,4499.2562,4499.64058,4499.2562,4499.59573,0
2026-05-29T02:36:00.000Z,2026-05-29T02:36:00.000Z,4499.52325,4499.73123,4499.20063,4499.68361,0
2026-05-29T02:37:00.000Z,2026-05-29T02:37:00.000Z,4499.55476,4499.55476,4499.03271,4499.0954,0
2026-05-29T02:38:00.000Z,2026-05-29T02:38:00.000Z,4499.18194,4500.16849,4498.8303,4498.88853,0
2026-05-29T02:39:00.000Z,2026-05-29T02:39:00.000Z,4498.73471,4500.65259,4498.73471,4500.4851,0
2026-05-29T02:40:00.000Z,2026-05-29T02:40:00.000Z,4500.11923,4500.11923,4499.43757,4499.56063,0
2026-05-29T02:41:00.000Z,2026-05-29T02:41:00.000Z,4499.71043,4500.53576,4499.70104,4500.34237,0
2026-05-29T02:42:00.000Z,2026-05-29T02:42:00.000Z,4499.89106,4504.76203,4498.75979,4503.27436,0
2026-05-29T02:43:00.000Z,2026-05-29T02:43:00.000Z,4499.58058,4506.73757,4499.58058,4505.99673,0
2026-05-29T02:44:00.000Z,2026-05-29T02:44:00.000Z,4504.47058,4504.47058,4503.08461,4503.31656,0
2026-05-29T02:45:00.000Z,2026-05-29T02:45:00.000Z,4503.63065,4506.549,4500.90196,4505.59474,0
2026-05-29T02:46:00.000Z,2026-05-29T02:46:00.000Z,4503.24174,4507.55015,4503.24174,4507.10424,0
2026-05-29T02:47:00.000Z,2026-05-29T02:47:00.000Z,4506.37234,4507.10842,4506.37234,4506.96936,0
2026-05-29T02:48:00.000Z,2026-05-29T02:48:00.000Z,4506.60325,4507.34698,4506.60325,4507.29252,0
2026-05-29T02:49:00.000Z,2026-05-29T02:49:00.000Z,4507.16825,4507.21946,4506.6641,4507.20422,0
2026-05-29T02:50:00.000Z,2026-05-29T02:50:00.000Z,4507.15364,4507.15364,4506.3314,4506.44354,0
2026-05-29T02:51:00.000Z,2026-05-29T02:51:00.000Z,4506.6219,4508.92919,4506.53447,4508.12198,0
2026-05-29T02:52:00.000Z,2026-05-29T02:52:00.000Z,4506.90057,4509.98963,4506.90057,4509.62943,0
2026-05-29T02:53:00.000Z,2026-05-29T02:53:00.000Z,4508.98425,4508.98425,4507.49093,4507.72458,0
2026-05-29T02:54:00.000Z,2026-05-29T02:54:00.000Z,4508.01554,4508.01554,4506.94069,4507.09954,0
2026-05-29T02:55:00.000Z,2026-05-29T02:55:00.000Z,4507.2473,4508.74886,4506.95777,4508.40141,0
2026-05-29T02:56:00.000Z,2026-05-29T02:56:00.000Z,4507.65133,4509.47051,4507.65133,4509.14612,0
2026-05-29T02:57:00.000Z,2026-05-29T02:57:00.000Z,4508.73134,4509.78624,4508.73134,4509.67367,0
2026-05-29T02:58:00.000Z,2026-05-29T02:58:00.000Z,4509.4006,4509.4006,4509.14301,4509.14301,0
2026-05-29T02:59:00.000Z,2026-05-29T02:59:00.000Z,4509.15322,4510.31792,4508.97286,4509.01053,0
2026-05-29T03:00:00.000Z,2026-05-29T03:00:00.000Z,4509.11354,4511.03916,4509.11354,4510.84317,0
2026-05-29T03:01:00.000Z,2026-05-29T03:01:00.000Z,4510.27329,4513.66858,4508.53545,4512.76253,0
2026-05-29T03:02:00.000Z,2026-05-29T03:02:00.000Z,4510.65177,4514.67269,4510.65177,4514.28283,0
2026-05-29T03:03:00.000Z,2026-05-29T03:03:00.000Z,4513.73044,4513.73044,4510.80337,4511.09969,0
2026-05-29T03:04:00.000Z,2026-05-29T03:04:00.000Z,4511.64592,4512.10369,4510.7688,4512.00407,0
2026-05-29T03:05:00.000Z,2026-05-29T03:05:00.000Z,4511.89479,4511.89479,4509.8191,4510.13331,0
2026-05-29T03:06:00.000Z,2026-05-29T03:06:00.000Z,4510.53328,4512.18216,4507.08932,4507.97588,0
2026-05-29T03:07:00.000Z,2026-05-29T03:07:00.000Z,4509.3016,4509.3016,4506.12833,4506.53243,0
2026-05-29T03:08:00.000Z,2026-05-29T03:08:00.000Z,4507.23335,4507.75334,4507.23335,4507.71086,0
2026-05-29T03:09:00.000Z,2026-05-29T03:09:00.000Z,4507.59028,4508.92922,4507.33328,4507.39208,0
2026-05-29T03:10:00.000Z,2026-05-29T03:10:00.000Z,4507.79107,4509.82672,4507.79107,4509.49474,0
2026-05-29T03:11:00.000Z,2026-05-29T03:11:00.000Z,4508.83766,4510.39646,4508.39123,4510.20901,0
2026-05-29T03:12:00.000Z,2026-05-29T03:12:00.000Z,4509.59031,4509.59031,4507.55015,4507.84832,0
2026-05-29T03:13:00.000Z,2026-05-29T03:13:00.000Z,4508.29354,4508.79072,4508.29354,4508.69575,0
2026-05-29T03:14:00.000Z,2026-05-29T03:14:00.000Z,4508.51766,4509.15764,4507.27759,4509.00724,0
2026-05-29T03:15:00.000Z,2026-05-29T03:15:00.000Z,4508.89807,4508.89807,4505.28405,4505.98999,0
2026-05-29T03:16:00.000Z,2026-05-29T03:16:00.000Z,4507.3196,4507.3196,4504.09873,4504.45304,0
2026-05-29T03:17:00.000Z,2026-05-29T03:17:00.000Z,4505.07872,4505.20622,4504.70742,4504.75105,0
2026-05-29T03:18:00.000Z,2026-05-29T03:18:00.000Z,4504.86597,4505.61034,4504.86597,4505.48388,0
2026-05-29T03:19:00.000Z,2026-05-29T03:19:00.000Z,4505.06027,4506.07699,4505.06027,4505.90385,0
2026-05-29T03:20:00.000Z,2026-05-29T03:20:00.000Z,4505.66312,4508.04359,4503.7136,4507.30067,0
2026-05-29T03:21:00.000Z,2026-05-29T03:21:00.000Z,4505.93128,4505.93128,4502.88184,4503.19913,0
2026-05-29T03:22:00.000Z,2026-05-29T03:22:00.000Z,4503.86311,4504.55341,4503.73366,4504.45698,0
2026-05-29T03:23:00.000Z,2026-05-29T03:23:00.000Z,4504.25665,4504.44288,4503.39297,4503.51174,0
2026-05-29T03:24:00.000Z,2026-05-29T03:24:00.000Z,4503.87027,4504.7495,4503.87027,4504.61593,0
2026-05-29T03:25:00.000Z,2026-05-29T03:25:00.000Z,4504.21422,4505.1133,4504.05882,4504.99823,0
2026-05-29T03:26:00.000Z,2026-05-29T03:26:00.000Z,4504.63679,4504.63679,4503.4902,4503.66586,0
2026-05-29T03:27:00.000Z,2026-05-29T03:27:00.000Z,4503.90588,4505.30379,4502.61159,4504.81853,0
2026-05-29T03:28:00.000Z,2026-05-29T03:28:00.000Z,4503.74015,4505.72227,4503.74015,4505.50723,0
2026-05-29T03:29:00.000Z,2026-05-29T03:29:00.000Z,4505.10096,4506.79974,4502.29926,4503.23211,0
2026-05-29T03:30:00.000Z,2026-05-29T03:30:00.000Z,4504.46666,4504.46666,4501.05775,4501.51695,0
2026-05-29T03:31:00.000Z,2026-05-29T03:31:00.000Z,4502.24458,4504.26467,4502.24458,4503.98733,0
2026-05-29T03:32:00.000Z,2026-05-29T03:32:00.000Z,4503.29007,4505.79388,4503.05248,4505.21805,0
2026-05-29T03:33:00.000Z,2026-05-29T03:33:00.000Z,4504.32289,4506.12833,4504.32289,4505.96639,0
2026-05-29T03:34:00.000Z,2026-05-29T03:34:00.000Z,4505.63817,4506.17139,4505.63817,4506.12732,0
2026-05-29T03:35:00.000Z,2026-05-29T03:35:00.000Z,4505.96797,4506.14002,4505.50179,4506.14002,0
2026-05-29T03:36:00.000Z,2026-05-29T03:36:00.000Z,4506.10168,4506.10168,4504.53803,4504.82954,0
2026-05-29T03:37:00.000Z,2026-05-29T03:37:00.000Z,4505.28134,4505.28134,4504.09873,4504.23675,0
2026-05-29T03:38:00.000Z,2026-05-29T03:38:00.000Z,4504.50596,4505.31627,4504.50596,4505.22372,0
2026-05-29T03:39:00.000Z,2026-05-29T03:39:00.000Z,4504.97072,4505.1133,4504.91035,4505.0812,0
2026-05-29T03:40:00.000Z,2026-05-29T03:40:00.000Z,4505.00044,4505.18155,4504.70742,4504.7718,0
2026-05-29T03:41:00.000Z,2026-05-29T03:41:00.000Z,4504.70896,4505.39602,4504.70896,4505.31683,0
2026-05-29T03:42:00.000Z,2026-05-29T03:42:00.000Z,4505.20101,4505.29056,4505.04966,4505.29056,0
2026-05-29T03:43:00.000Z,2026-05-29T03:43:00.000Z,4505.20908,4505.27095,4505.09622,4505.09622,0
2026-05-29T03:44:00.000Z,2026-05-29T03:44:00.000Z,4505.10961,4505.15296,4504.98984,4505.15296,0
2026-05-29T03:45:00.000Z,2026-05-29T03:45:00.000Z,4505.08486,4506.13048,4504.40115,4505.77027,0
2026-05-29T03:46:00.000Z,2026-05-29T03:46:00.000Z,4504.91663,4508.18443,4504.6616,4507.42186,0
2026-05-29T03:47:00.000Z,2026-05-29T03:47:00.000Z,4506.04461,4508.76956,4506.04461,4508.51771,0
2026-05-29T03:48:00.000Z,2026-05-29T03:48:00.000Z,4508.04863,4508.36301,4507.83455,4508.32568,0
2026-05-29T03:49:00.000Z,2026-05-29T03:49:00.000Z,4508.2253,4508.36717,4507.55015,4507.63302,0
2026-05-29T03:50:00.000Z,2026-05-29T03:50:00.000Z,4507.8875,4508.56628,4507.8875,4508.49489,0
2026-05-29T03:51:00.000Z,2026-05-29T03:51:00.000Z,4508.30196,4508.30196,4507.59348,4507.75801,0
